MatchId;Home midfield;Away midfield;Home Right Defence;Away Right Defence;Home Central Defence;Away Central Defence;Home Left Defence;Away Left Defence;Home Right Attack;Away Right Attack;Home Central Attack;Away Central Attack;Home Left Attack;Away Left Attack;Home Indirect Defence;Away Indirect Defence;Home Indirect Attack;Away Indirect Attack;Home Attitude;Away Attitude;Home Tactic;Away Tactic;Home Tactic Level;Away Tactic Level;Home Goals;Away Goals
631163187;49.0;41.0;31.0;24.0;36.0;39.0;43.0;50.0;36.0;48.0;44.0;72.0;44.0;72.0;27.0;41.0;25.0;40.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);19;5.0;4.0
631163188;49.0;4.0;45.0;18.0;33.0;20.0;41.0;15.0;40.0;4.0;48.0;6.0;39.0;4.0;32.0;12.0;29.0;10.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);8.0;0.0
631163189;29.0;39.0;52.0;40.0;62.0;38.0;51.0;37.0;36.0;49.0;35.0;60.0;19.0;33.0;54.0;32.0;43.0;29.0;(Hidden);(Hidden);Counter-attacks;Normal;18;(no tactic);4.0;4.0
631163190;41.0;22.0;37.0;49.0;46.0;45.0;57.0;49.0;39.0;39.0;58.0;38.0;60.0;40.0;42.0;31.0;41.0;26.0;(Hidden);(Hidden);Play creatively;Normal;19;(no tactic);7.0;2.0
631163191;47.0;29.0;42.0;49.0;40.0;64.0;40.0;65.0;51.0;45.0;61.0;27.0;34.0;40.0;32.0;40.0;30.0;29.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);15;4.0;1.0
631163192;5.0;16.0;19.0;36.0;20.0;23.0;15.0;34.0;5.0;13.0;6.0;20.0;4.0;21.0;12.0;21.0;10.0;19.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;6.0
631163193;51.0;26.0;38.0;56.0;28.0;62.0;35.0;57.0;43.0;31.0;55.0;24.0;46.0;30.0;32.0;52.0;28.0;41.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);17;4.0;1.0
631163194;42.0;44.0;55.0;35.0;76.0;43.0;60.0;54.0;11.0;44.0;10.0;66.0;13.0;67.0;40.0;42.0;26.0;41.0;(Hidden);(Hidden);Pressing;Play creatively;9;19;1.0;5.0
631163195;32.0;42.0;54.0;36.0;59.0;26.0;55.0;32.0;33.0;48.0;26.0;57.0;33.0;46.0;32.0;31.0;23.0;28.0;(Hidden);(Hidden);Counter-attacks;Normal;16;(no tactic);2.0;3.0
631163196;49.0;39.0;40.0;40.0;29.0;39.0;42.0;40.0;51.0;52.0;54.0;63.0;50.0;36.0;27.0;32.0;25.0;29.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2.0;2.0
631163197;33.0;4.0;70.0;20.0;89.0;21.0;78.0;16.0;20.0;5.0;17.0;7.0;22.0;5.0;53.0;13.0;40.0;10.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7.0;0.0
631163198;47.0;24.0;45.0;47.0;45.0;43.0;47.0;47.0;44.0;40.0;54.0;39.0;31.0;41.0;33.0;31.0;30.0;25.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4.0;0.0
631163199;33.0;32.0;54.0;47.0;70.0;41.0;63.0;46.0;30.0;42.0;25.0;43.0;35.0;41.0;53.0;28.0;40.0;22.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;0.0
631163200;48.0;42.0;37.0;52.0;26.0;39.0;31.0;25.0;48.0;80.0;56.0;74.0;43.0;48.0;32.0;42.0;28.0;42.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);19;5.0;2.0
631163201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;5.0
631163202;44.0;28.0;48.0;54.0;34.0;72.0;48.0;65.0;57.0;30.0;52.0;25.0;56.0;38.0;35.0;54.0;33.0;41.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3.0;1.0
631163203;37.0;40.0;54.0;40.0;39.0;41.0;25.0;42.0;73.0;53.0;69.0;66.0;54.0;37.0;43.0;32.0;43.0;30.0;(Hidden);(Hidden);Play creatively;Normal;20;(no tactic);5.0;4.0
631163204;43.0;39.0;43.0;38.0;41.0;26.0;44.0;31.0;41.0;51.0;46.0;59.0;47.0;44.0;28.0;32.0;23.0;28.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2.0;1.0
631163205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5.0;0.0
631163206;38.0;30.0;49.0;58.0;42.0;61.0;48.0;52.0;35.0;21.0;33.0;19.0;38.0;55.0;27.0;33.0;20.0;24.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);17;2.0;0.0
631163207;47.0;25.0;38.0;63.0;29.0;70.0;38.0;63.0;51.0;42.0;59.0;7.0;39.0;33.0;35.0;40.0;29.0;28.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);18;0.0;0.0
631163208;34.0;47.0;49.0;62.0;56.0;48.0;56.0;29.0;39.0;54.0;36.0;60.0;43.0;40.0;52.0;43.0;41.0;43.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);20;0.0;6.0
631163209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;5.0
631163210;40.0;36.0;42.0;55.0;33.0;72.0;45.0;64.0;45.0;28.0;54.0;21.0;47.0;30.0;31.0;54.0;27.0;40.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2.0;1.0
631163211;42.0;31.0;44.0;43.0;51.0;36.0;44.0;43.0;48.0;42.0;47.0;47.0;52.0;40.0;34.0;27.0;30.0;22.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5.0;0.0
631163212;48.0;42.0;43.0;43.0;43.0;39.0;46.0;38.0;53.0;44.0;69.0;43.0;40.0;41.0;33.0;35.0;30.0;27.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3.0;4.0
631163213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;(Hidden);(Hidden);Play creatively;Normal;0;(no tactic);5.0;0.0
631163214;12.0;45.0;11.0;94.0;15.0;109.0;12.0;97.0;13.0;5.0;18.0;7.0;17.0;7.0;13.0;57.0;13.0;45.0;(Hidden);(Hidden);Normal;Long shots;(no tactic);17;0.0;4.0
631163215;43.0;19.0;39.0;51.0;40.0;62.0;37.0;49.0;44.0;29.0;44.0;45.0;34.0;28.0;29.0;37.0;26.0;29.0;(Hidden);(Hidden);Play creatively;Counter-attacks;16;19;5.0;1.0
631163216;27.0;40.0;29.0;68.0;22.0;76.0;29.0;66.0;46.0;6.0;44.0;9.0;47.0;7.0;23.0;44.0;24.0;41.0;(Hidden);(Hidden);Normal;Long shots;(no tactic);16;0.0;2.0
631163217;49.0;31.0;40.0;52.0;41.0;62.0;31.0;48.0;46.0;23.0;35.0;22.0;20.0;22.0;29.0;39.0;20.0;25.0;(Hidden);(Hidden);Play creatively;Normal;20;(no tactic);1.0;2.0
631163218;45.0;45.0;80.0;26.0;93.0;33.0;79.0;27.0;6.0;58.0;8.0;42.0;8.0;43.0;57.0;28.0;46.0;20.0;(Hidden);(Hidden);Long shots;Play creatively;19;20;3.0;1.0
631163219;32.0;12.0;62.0;11.0;71.0;15.0;64.0;12.0;35.0;12.0;32.0;18.0;32.0;16.0;37.0;14.0;27.0;13.0;(Hidden);(Hidden);Counter-attacks;Normal;16;(no tactic);7.0;1.0
631163220;43.0;36.0;55.0;38.0;61.0;44.0;53.0;40.0;27.0;23.0;35.0;15.0;27.0;47.0;41.0;24.0;29.0;20.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4.0;0.0
631163221;54.0;57.0;68.0;35.0;75.0;42.0;65.0;24.0;6.0;27.0;9.0;35.0;7.0;26.0;44.0;28.0;41.0;25.0;(Hidden);(Hidden);Long shots;Play creatively;15;16;0.0;1.0
631163222;13.0;36.0;12.0;60.0;16.0;69.0;12.0;60.0;12.0;20.0;17.0;26.0;10.0;20.0;14.0;41.0;13.0;28.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;8.0
631163223;33.0;55.0;57.0;89.0;57.0;100.0;50.0;85.0;45.0;6.0;40.0;7.0;43.0;5.0;36.0;57.0;28.0;46.0;(Hidden);(Hidden);Counter-attacks;Long shots;15;18;0.0;3.0
631163224;36.0;21.0;37.0;39.0;39.0;43.0;42.0;38.0;36.0;38.0;39.0;38.0;31.0;41.0;29.0;25.0;21.0;22.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);10;2.0;2.0
631163225;62.0;47.0;31.0;60.0;33.0;74.0;23.0;71.0;44.0;5.0;41.0;8.0;48.0;8.0;29.0;45.0;22.0;41.0;(Hidden);(Hidden);Play creatively;Long shots;20;15;2.0;1.0
631163226;33.0;14.0;66.0;12.0;49.0;17.0;38.0;14.0;13.0;11.0;18.0;13.0;9.0;15.0;41.0;14.0;37.0;13.0;(Hidden);(Hidden);Long shots;Normal;15;(no tactic);5.0;0.0
631163227;55.0;51.0;83.0;39.0;95.0;43.0;83.0;42.0;7.0;27.0;8.0;20.0;10.0;20.0;57.0;31.0;45.0;24.0;(Hidden);(Hidden);Long shots;Play creatively;18;16;1.0;0.0
631163228;44.0;51.0;40.0;41.0;50.0;42.0;43.0;24.0;18.0;41.0;16.0;35.0;32.0;42.0;25.0;29.0;19.0;22.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);20;1.0;4.0
631163229;44.0;30.0;48.0;58.0;55.0;61.0;49.0;53.0;31.0;41.0;40.0;35.0;31.0;39.0;41.0;37.0;29.0;27.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);15;1.0;3.0
631163230;15.0;37.0;13.0;40.0;18.0;37.0;15.0;29.0;12.0;24.0;14.0;19.0;15.0;20.0;14.0;27.0;13.0;21.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);20;0.0;9.0
631163231;23.0;13.0;45.0;13.0;34.0;18.0;43.0;15.0;21.0;12.0;27.0;15.0;23.0;15.0;25.0;15.0;19.0;14.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);8.0;1.0
631163232;37.0;27.0;57.0;44.0;53.0;50.0;51.0;40.0;38.0;24.0;32.0;19.0;41.0;39.0;35.0;26.0;27.0;20.0;(Hidden);(Hidden);Counter-attacks;Normal;12;(no tactic);4.0;1.0
631163233;50.0;48.0;86.0;35.0;97.0;52.0;85.0;36.0;6.0;9.0;7.0;20.0;7.0;10.0;57.0;41.0;44.0;39.0;(Hidden);(Hidden);Long shots;Long shots;18;16;2.0;1.0
631163234;50.0;33.0;33.0;42.0;44.0;36.0;37.0;30.0;35.0;31.0;29.0;36.0;37.0;31.0;29.0;28.0;20.0;26.0;(Hidden);(Hidden);Play creatively;Normal;21;(no tactic);2.0;0.0
631163235;45.0;36.0;41.0;48.0;45.0;56.0;37.0;48.0;15.0;29.0;21.0;38.0;26.0;29.0;30.0;43.0;24.0;29.0;(Hidden);(Hidden);Play creatively;Normal;15;(no tactic);0.0;0.0
631163236;38.0;31.0;67.0;50.0;69.0;48.0;68.0;47.0;6.0;42.0;6.0;40.0;5.0;43.0;44.0;36.0;38.0;28.0;(Hidden);(Hidden);Long shots;Counter-attacks;14;11;1.0;1.0
631163237;50.0;54.0;49.0;89.0;59.0;101.0;49.0;89.0;26.0;7.0;38.0;8.0;26.0;8.0;43.0;59.0;28.0;47.0;(Hidden);(Hidden);Normal;Long shots;(no tactic);18;1.0;1.0
631163238;16.0;21.0;13.0;41.0;18.0;36.0;14.0;25.0;15.0;29.0;19.0;29.0;17.0;26.0;15.0;27.0;14.0;25.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;4.0
631163239;50.0;20.0;101.0;39.0;117.0;43.0;104.0;43.0;5.0;55.0;6.0;24.0;6.0;58.0;59.0;25.0;46.0;22.0;(Hidden);(Hidden);Long shots;Counter-attacks;18;11;5.0;0.0
631163240;32.0;41.0;60.0;34.0;65.0;40.0;57.0;34.0;41.0;29.0;35.0;31.0;40.0;36.0;38.0;25.0;28.0;19.0;(Hidden);(Hidden);Counter-attacks;Play creatively;16;20;2.0;0.0
631163241;48.0;37.0;71.0;47.0;70.0;55.0;69.0;47.0;7.0;29.0;8.0;37.0;5.0;30.0;47.0;43.0;44.0;29.0;(Hidden);(Hidden);Long shots;Normal;16;(no tactic);2.0;1.0
631163242;44.0;50.0;48.0;70.0;55.0;73.0;49.0;72.0;28.0;6.0;36.0;9.0;29.0;6.0;42.0;47.0;28.0;44.0;(Hidden);(Hidden);Normal;Long shots;(no tactic);17;3.0;1.0
631163243;47.0;28.0;36.0;57.0;51.0;61.0;40.0;54.0;45.0;40.0;38.0;27.0;40.0;39.0;28.0;39.0;19.0;27.0;(Hidden);(Hidden);Play creatively;Counter-attacks;21;15;4.0;1.0
631163244;38.0;44.0;29.0;90.0;22.0;102.0;28.0;91.0;47.0;7.0;51.0;8.0;52.0;7.0;24.0;59.0;25.0;46.0;(Hidden);(Hidden);Normal;Long shots;(no tactic);18;1.0;3.0
631163245;24.0;13.0;51.0;13.0;47.0;17.0;53.0;14.0;22.0;15.0;22.0;19.0;17.0;17.0;29.0;15.0;25.0;14.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7.0;0.0
631163246;66.0;36.0;91.0;47.0;103.0;50.0;91.0;47.0;7.0;29.0;8.0;38.0;8.0;31.0;60.0;41.0;47.0;28.0;(Hidden);(Hidden);Long shots;Normal;18;(no tactic);1.0;0.0
631163247;24.0;39.0;55.0;70.0;56.0;75.0;50.0;74.0;50.0;5.0;39.0;9.0;46.0;6.0;40.0;47.0;32.0;43.0;(Hidden);(Hidden);Counter-attacks;Long shots;14;16;0.0;2.0
631163248;39.0;46.0;36.0;36.0;34.0;48.0;33.0;45.0;34.0;34.0;32.0;30.0;33.0;30.0;28.0;27.0;23.0;18.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);20;0.0;2.0
631163249;15.0;25.0;13.0;38.0;17.0;40.0;14.0;37.0;15.0;34.0;18.0;35.0;16.0;40.0;15.0;26.0;14.0;24.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);15;0.0;7.0
631163250;60.0;51.0;32.0;88.0;46.0;101.0;32.0;91.0;11.0;7.0;21.0;7.0;12.0;8.0;44.0;59.0;43.0;46.0;(Hidden);(Hidden);Long shots;Long shots;16;18;1.0;0.0
631163251;43.0;43.0;50.0;40.0;56.0;38.0;51.0;32.0;29.0;27.0;38.0;28.0;30.0;24.0;42.0;28.0;28.0;25.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);16;1.0;1.0
631163252;34.0;24.0;40.0;62.0;38.0;58.0;38.0;59.0;49.0;46.0;56.0;33.0;50.0;50.0;27.0;40.0;27.0;31.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);16;5.0;2.0
631163253;43.0;13.0;45.0;14.0;47.0;18.0;38.0;14.0;38.0;15.0;33.0;18.0;29.0;16.0;28.0;15.0;21.0;14.0;(Hidden);(Hidden);Play creatively;Normal;21;(no tactic);8.0;0.0
631163254;37.0;36.0;36.0;50.0;55.0;57.0;36.0;51.0;36.0;29.0;44.0;38.0;35.0;30.0;38.0;43.0;32.0;29.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;2.0
631163255;49.0;14.0;40.0;52.0;57.0;45.0;44.0;49.0;41.0;46.0;36.0;41.0;41.0;48.0;29.0;26.0;20.0;23.0;(Hidden);(Hidden);Play creatively;Counter-attacks;21;14;3.0;0.0
631163256;31.0;47.0;37.0;92.0;38.0;108.0;38.0;97.0;23.0;6.0;14.0;7.0;20.0;7.0;28.0;59.0;24.0;45.0;(Hidden);(Hidden);Play creatively;Long shots;17;18;0.0;5.0
631163257;15.0;36.0;13.0;44.0;18.0;59.0;14.0;37.0;16.0;11.0;18.0;28.0;16.0;16.0;15.0;43.0;14.0;39.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);14;0.0;7.0
631163258;52.0;53.0;69.0;27.0;79.0;35.0;70.0;33.0;6.0;45.0;9.0;40.0;6.0;45.0;47.0;26.0;43.0;20.0;(Hidden);(Hidden);Long shots;Play creatively;17;21;2.0;3.0
631163259;46.0;17.0;89.0;51.0;100.0;62.0;92.0;49.0;7.0;27.0;7.0;42.0;7.0;27.0;58.0;39.0;45.0;31.0;(Hidden);(Hidden);Long shots;Counter-attacks;18;19;4.0;1.0
631163260;37.0;38.0;38.0;41.0;37.0;44.0;37.0;41.0;39.0;25.0;36.0;19.0;41.0;22.0;26.0;30.0;23.0;24.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);16;3.0;3.0
631163261;42.0;13.0;38.0;14.0;48.0;18.0;55.0;15.0;20.0;17.0;28.0;20.0;21.0;18.0;41.0;15.0;28.0;15.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7.0;0.0
631163262;40.0;33.0;37.0;28.0;36.0;35.0;35.0;41.0;45.0;32.0;47.0;45.0;46.0;34.0;26.0;39.0;24.0;27.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5.0;3.0
631163263;53.0;47.0;22.0;72.0;30.0;72.0;21.0;68.0;29.0;5.0;34.0;9.0;24.0;6.0;29.0;46.0;24.0;43.0;(Hidden);(Hidden);Play creatively;Long shots;16;16;1.0;2.0
631163264;15.0;19.0;13.0;59.0;17.0;60.0;14.0;57.0;16.0;34.0;19.0;26.0;17.0;33.0;15.0;39.0;14.0;30.0;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);17;0.0;6.0
631163265;42.0;55.0;30.0;36.0;38.0;51.0;42.0;41.0;28.0;42.0;36.0;38.0;29.0;41.0;41.0;29.0;27.0;20.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);21;1.0;5.0
631163266;47.0;44.0;35.0;88.0;35.0;102.0;32.0;94.0;47.0;6.0;46.0;6.0;43.0;7.0;28.0;58.0;20.0;44.0;(Hidden);(Hidden);Play creatively;Long shots;21;18;1.0;3.0
631163267;59.0;11.0;67.0;39.0;74.0;34.0;70.0;42.0;6.0;54.0;7.0;50.0;4.0;52.0;47.0;27.0;42.0;25.0;(Hidden);(Hidden);Long shots;Counter-attacks;16;11;4.0;0.0
631163268;32.0;30.0;61.0;37.0;62.0;58.0;50.0;36.0;19.0;45.0;45.0;56.0;19.0;46.0;40.0;38.0;33.0;33.0;(Hidden);(Hidden);Counter-attacks;Normal;20;(no tactic);3.0;1.0
631163269;44.0;13.0;86.0;13.0;98.0;17.0;89.0;14.0;7.0;16.0;7.0;19.0;7.0;18.0;58.0;15.0;44.0;14.0;(Hidden);(Hidden);Long shots;Normal;17;(no tactic);5.0;0.0
631163270;32.0;30.0;60.0;39.0;65.0;40.0;57.0;37.0;42.0;34.0;38.0;39.0;42.0;36.0;40.0;29.0;30.0;26.0;(Hidden);(Hidden);Counter-attacks;Normal;17;(no tactic);2.0;0.0
631163271;42.0;39.0;47.0;52.0;45.0;51.0;48.0;50.0;42.0;34.0;38.0;41.0;42.0;34.0;30.0;35.0;32.0;22.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;3.0
631163272;33.0;28.0;44.0;32.0;39.0;39.0;42.0;31.0;38.0;26.0;44.0;43.0;31.0;29.0;27.0;28.0;20.0;26.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2.0;3.0
631163273;50.0;34.0;49.0;60.0;51.0;60.0;50.0;49.0;34.0;19.0;44.0;46.0;35.0;19.0;34.0;40.0;22.0;33.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);20;2.0;2.0
631163274;41.0;33.0;37.0;56.0;32.0;51.0;33.0;59.0;56.0;42.0;32.0;37.0;58.0;46.0;38.0;31.0;27.0;20.0;(Hidden);(Hidden);Play creatively;Counter-attacks;18;10;2.0;2.0
631163275;43.0;22.0;49.0;48.0;51.0;51.0;48.0;48.0;41.0;27.0;47.0;40.0;42.0;34.0;38.0;29.0;32.0;20.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);15;3.0;0.0
631163276;44.0;43.0;58.0;38.0;57.0;31.0;62.0;38.0;43.0;50.0;35.0;52.0;45.0;49.0;33.0;27.0;21.0;33.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5.0;1.0
631163277;33.0;48.0;32.0;54.0;37.0;49.0;26.0;45.0;26.0;44.0;40.0;25.0;22.0;45.0;26.0;38.0;25.0;27.0;(Hidden);(Hidden);Normal;Play creatively;(no tactic);18;2.0;1.0
631163278;37.0;28.0;68.0;30.0;70.0;38.0;55.0;30.0;17.0;28.0;39.0;46.0;15.0;30.0;38.0;26.0;30.0;26.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5.0;1.0
631163279;50.0;47.0;49.0;48.0;46.0;52.0;50.0;59.0;40.0;46.0;48.0;26.0;42.0;46.0;29.0;38.0;34.0;27.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3.0;2.0
631163280;53.0;43.0;48.0;56.0;51.0;52.0;49.0;55.0;33.0;55.0;41.0;31.0;32.0;57.0;34.0;38.0;21.0;30.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2.0;1.0
631163281;52.0;50.0;59.0;32.0;61.0;43.0;60.0;33.0;47.0;37.0;38.0;65.0;49.0;36.0;33.0;41.0;21.0;35.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4.0;2.0
631163282;33.0;42.0;47.0;65.0;52.0;68.0;49.0;68.0;33.0;40.0;39.0;33.0;34.0;42.0;29.0;34.0;20.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;4.0
631163283;51.0;51.0;44.0;49.0;48.0;46.0;43.0;50.0;43.0;41.0;51.0;40.0;47.0;44.0;38.0;29.0;34.0;32.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3.0;4.0
631163284;46.0;31.0;56.0;42.0;49.0;39.0;55.0;45.0;33.0;37.0;19.0;44.0;34.0;36.0;39.0;27.0;28.0;20.0;(Hidden);(Hidden);Attack on wings;Normal;20;(no tactic);6.0;0.0
631163285;33.0;35.0;33.0;50.0;40.0;52.0;33.0;50.0;27.0;33.0;44.0;40.0;29.0;32.0;28.0;35.0;26.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;3.0
631163286;23.0;31.0;59.0;42.0;64.0;40.0;53.0;45.0;19.0;37.0;46.0;45.0;18.0;37.0;40.0;27.0;32.0;21.0;(Hidden);(Hidden);Counter-attacks;Normal;20;(no tactic);4.0;1.0
631163287;44.0;42.0;53.0;53.0;53.0;58.0;52.0;61.0;34.0;42.0;40.0;22.0;33.0;39.0;35.0;37.0;21.0;26.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);19;0.0;2.0
631163288;50.0;28.0;41.0;34.0;31.0;39.0;41.0;32.0;45.0;27.0;58.0;45.0;42.0;29.0;27.0;28.0;33.0;27.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4.0;4.0
631163289;47.0;21.0;51.0;68.0;67.0;57.0;47.0;66.0;34.0;32.0;21.0;37.0;34.0;30.0;37.0;41.0;26.0;33.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);18;0.0;2.0
631163290;47.0;35.0;55.0;61.0;51.0;61.0;54.0;60.0;40.0;48.0;39.0;39.0;44.0;49.0;38.0;33.0;32.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;1.0
631163291;39.0;38.0;41.0;46.0;40.0;37.0;43.0;44.0;37.0;50.0;45.0;34.0;37.0;47.0;28.0;28.0;21.0;31.0;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);25;3.0;2.0
631163292;39.0;44.0;59.0;54.0;60.0;54.0;59.0;52.0;46.0;35.0;37.0;42.0;36.0;34.0;32.0;36.0;21.0;22.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;0.0
631163293;33.0;38.0;34.0;48.0;41.0;52.0;33.0;47.0;28.0;42.0;45.0;48.0;29.0;45.0;28.0;37.0;27.0;33.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;3.0
631163294;49.0;32.0;29.0;47.0;46.0;37.0;30.0;45.0;34.0;48.0;60.0;31.0;33.0;50.0;41.0;27.0;35.0;30.0;(Hidden);(Hidden);Attack in the Middle;Attack on wings;26;25;5.0;2.0
631163295;42.0;32.0;61.0;45.0;61.0;41.0;60.0;44.0;28.0;39.0;34.0;46.0;27.0;39.0;35.0;28.0;22.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5.0;0.0
631163296;43.0;33.0;50.0;55.0;42.0;62.0;51.0;48.0;56.0;41.0;43.0;19.0;59.0;37.0;38.0;37.0;34.0;25.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);19;3.0;0.0
631163297;39.0;28.0;67.0;34.0;66.0;41.0;62.0;33.0;38.0;27.0;30.0;44.0;30.0;29.0;31.0;28.0;22.0;26.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);6.0;0.0
631163298;4.0;28.0;6.0;74.0;6.0;74.0;3.0;69.0;6.0;32.0;7.0;25.0;4.0;23.0;8.0;32.0;9.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0.0;9.0
631163299;38.0;36.0;46.0;52.0;41.0;53.0;45.0;52.0;38.0;36.0;45.0;44.0;37.0;35.0;28.0;35.0;21.0;22.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4.0;2.0
631163300;38.0;36.0;61.0;46.0;55.0;50.0;57.0;46.0;51.0;46.0;14.0;55.0;49.0;50.0;37.0;38.0;25.0;34.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;4.0
631163301;47.0;25.0;31.0;59.0;47.0;70.0;31.0;63.0;38.0;29.0;58.0;37.0;37.0;27.0;27.0;40.0;34.0;33.0;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);20;2.0;2.0
631163302;23.0;3.0;43.0;6.0;23.0;7.0;23.0;4.0;32.0;6.0;27.0;8.0;23.0;4.0;27.0;8.0;24.0;9.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);8.0;0.0
631163303;51.0;39.0;44.0;56.0;48.0;59.0;51.0;58.0;29.0;51.0;45.0;40.0;35.0;49.0;34.0;33.0;21.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1.0;1.0
631163304;45.0;30.0;39.0;46.0;39.0;41.0;38.0;46.0;41.0;41.0;58.0;47.0;37.0;39.0;25.0;28.0;28.0;21.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3.0;1.0
631163305;25.0;34.0;54.0;50.0;58.0;73.0;61.0;51.0;35.0;34.0;40.0;18.0;33.0;37.0;41.0;38.0;33.0;25.0;(Hidden);(Hidden);Counter-attacks;Counter-attacks;19;19;2.0;2.0
631163306;40.0;39.0;41.0;55.0;55.0;52.0;59.0;56.0;44.0;53.0;37.0;33.0;48.0;57.0;32.0;40.0;22.0;33.0;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2.0;2.0
